date,open,high,low,close,volume
object,float64,float64,float64,float64,int64
2011-07-16 00:00,1.61451,1.61515,1.61114,1.61424,19409
2011-07-18 00:00,1.61082,1.6133,1.60049,1.60309,133234
2011-07-19 00:00,1.6031,1.61778,1.6019,1.61327,162764
2011-07-20 00:00,1.61327,1.6159,1.60684,1.61521,159135
2011-07-21 00:00,1.61518,1.63229,1.61208,1.6297,185328
2011-07-22 00:00,1.62964,1.63387,1.62643,1.63104,174767
2011-07-23 00:00,1.631,1.63194,1.62933,1.62962,16893
2011-07-25 00:00,1.63292,1.63426,1.62613,1.62857,130863
2011-07-26 00:00,1.62857,1.64207,1.62654,1.63862,177271
2011-07-27 00:00,1.63864,1.64385,1.63254,1.63261,170788
2011-07-28 00:00,1.63264,1.63643,1.62938,1.63324,172512
2011-07-29 00:00,1.6333,1.647,1.62607,1.64323,182930
2011-07-30 00:00,1.64324,1.6446,1.64063,1.64209,21976
2011-08-01 00:00,1.64232,1.64746,1.6237,1.62896,156521
2011-08-02 00:00,1.62895,1.63288,1.6224,1.6282,179171
2011-08-03 00:00,1.62821,1.64245,1.62504,1.64087,214684
2011-08-04 00:00,1.64087,1.6439,1.62858,1.62952,208958
2011-08-05 00:00,1.62954,1.63965,1.62278,1.63667,232186
2011-08-06 00:00,1.63669,1.63954,1.6333,1.63875,34560
2011-08-08 00:00,1.64656,1.64749,1.62967,1.63593,208524
2011-08-09 00:00,1.63584,1.641,1.61753,1.62091,261484
2011-08-10 00:00,1.62093,1.63353,1.61229,1.61519,218987
2011-08-11 00:00,1.61507,1.62339,1.61107,1.62148,230713
2011-08-12 00:00,1.62144,1.63125,1.6166,1.62729,185658
2011-08-13 00:00,1.62729,1.62873,1.62674,1.62794,19862
2011-08-15 00:00,1.62768,1.64093,1.62553,1.63861,144188
2011-08-16 00:00,1.63861,1.64501,1.63223,1.64385,167274
2011-08-17 00:00,1.64386,1.6591,1.63469,1.65567,186125
2011-08-18 00:00,1.65564,1.65709,1.64201,1.64664,179246
2011-08-19 00:00,1.64677,1.66175,1.64439,1.65393,203109
2011-08-20 00:00,1.65401,1.65418,1.64551,1.64633,27240
2011-08-22 00:00,1.64659,1.65202,1.64354,1.64765,162332
2011-08-23 00:00,1.64763,1.65725,1.64464,1.65011,181008
2011-08-24 00:00,1.65008,1.65334,1.63655,1.63853,180037
2011-08-25 00:00,1.63854,1.63968,1.626,1.6286,172578
2011-08-26 00:00,1.62859,1.63601,1.62074,1.63406,174662
2011-08-27 00:00,1.63408,1.63784,1.63309,1.63671,17961
2011-08-29 00:00,1.63491,1.64541,1.6322,1.63864,110926
2011-08-30 00:00,1.63864,1.64202,1.62549,1.62859,148985
2011-08-31 00:00,1.62857,1.63337,1.62506,1.62744,155476
2011-09-01 00:00,1.62744,1.6276,1.61315,1.61838,164985
2011-09-02 00:00,1.61839,1.62531,1.61672,1.6214,151366
2011-09-03 00:00,1.62138,1.62274,1.62025,1.62145,20546
2011-09-05 00:00,1.61501,1.61854,1.60614,1.61088,124899
2011-09-06 00:00,1.61087,1.6195,1.59211,1.59463,167000
2011-09-07 00:00,1.59463,1.60389,1.5918,1.59571,183581
2011-09-08 00:00,1.59568,1.60825,1.59129,1.60014,176724
2011-09-09 00:00,1.60013,1.60054,1.58436,1.58774,205224
2011-09-10 00:00,1.58777,1.59045,1.58448,1.58796,29528
2011-09-12 00:00,1.58318,1.58855,1.5773,1.58173,180037
2011-09-13 00:00,1.58171,1.58691,1.57615,1.58211,215006
2011-09-14 00:00,1.58211,1.58348,1.5706,1.57603,201915
2011-09-15 00:00,1.57598,1.58679,1.573,1.58124,178438
2011-09-16 00:00,1.5812,1.58406,1.57449,1.57913,164131
2011-09-17 00:00,1.57914,1.58071,1.57716,1.57918,19034
2011-09-19 00:00,1.57313,1.57553,1.56328,1.56658,148406
2011-09-20 00:00,1.56661,1.57348,1.56544,1.5716,171717
2011-09-21 00:00,1.57162,1.57469,1.55786,1.56446,167045
2011-09-22 00:00,1.56444,1.56879,1.53274,1.53837,220324
2011-09-23 00:00,1.53854,1.54869,1.53302,1.54404,219934
2011-09-24 00:00,1.54404,1.54906,1.54232,1.54447,26025
2011-09-26 00:00,1.54754,1.55701,1.54318,1.55157,186422
2011-09-27 00:00,1.55157,1.57051,1.55021,1.56464,200523
2011-09-28 00:00,1.5646,1.56853,1.5607,1.56334,191338
2011-09-29 00:00,1.5633,1.57152,1.55424,1.56323,201663
2011-09-30 00:00,1.56331,1.56651,1.55321,1.56457,196410
2011-10-01 00:00,1.56452,1.56539,1.55794,1.55864,27896
2011-10-03 00:00,1.55464,1.55835,1.54504,1.54753,158665
2011-10-04 00:00,1.54751,1.54826,1.534,1.53912,229427
2011-10-05 00:00,1.53914,1.54944,1.53704,1.5416,226479
2011-10-06 00:00,1.5415,1.55013,1.52714,1.53919,225915
2011-10-07 00:00,1.53928,1.56457,1.5387,1.55585,208372
2011-10-08 00:00,1.55601,1.5579,1.55399,1.55535,26107
2011-10-10 00:00,1.55567,1.56883,1.55268,1.5675,167124
2011-10-11 00:00,1.56751,1.56841,1.558,1.55965,183685
2011-10-12 00:00,1.55965,1.57976,1.55424,1.57608,203413
2011-10-13 00:00,1.57608,1.57766,1.56659,1.57317,203666
2011-10-14 00:00,1.57313,1.58518,1.5721,1.57957,193024
2011-10-15 00:00,1.5795,1.58335,1.5794,1.58175,19628
2011-10-17 00:00,1.58275,1.58477,1.57305,1.57784,164709
2011-10-18 00:00,1.57781,1.58207,1.56314,1.57037,205304
2011-10-19 00:00,1.57039,1.58472,1.56834,1.57995,213827
2011-10-20 00:00,1.57992,1.58099,1.56814,1.57458,209221
2011-10-21 00:00,1.5745,1.59611,1.57377,1.59284,203200
2011-10-22 00:00,1.59284,1.59731,1.59159,1.59516,24993
2011-10-24 00:00,1.59305,1.59995,1.58999,1.59868,157399
2011-10-25 00:00,1.5987,1.60386,1.5956,1.60005,191273
2011-10-26 00:00,1.60005,1.60413,1.58904,1.59054,167926
2011-10-27 00:00,1.59054,1.61189,1.59049,1.60925,218931
2011-10-28 00:00,1.60926,1.61517,1.6071,1.6124,195972
2011-10-29 00:00,1.61239,1.61388,1.61041,1.61243,21377
2011-10-31 00:00,1.61206,1.61659,1.59649,1.61311,195395
2011-11-01 00:00,1.61311,1.61534,1.58902,1.59479,239023
2011-11-02 00:00,1.59479,1.6047,1.59159,1.59458,220971
2011-11-03 00:00,1.59458,1.60401,1.5876,1.60077,226287
2011-11-04 00:00,1.60076,1.6061,1.59458,1.60197,201995
2011-11-05 00:00,1.60195,1.6063,1.60076,1.60305,28200
2011-11-07 00:00,1.60663,1.60788,1.59794,1.60227,165576
2011-11-08 00:00,1.60227,1.61124,1.60055,1.60742,187042
2011-11-09 00:00,1.60743,1.61293,1.591,1.59561,210136
2011-11-10 00:00,1.59561,1.59847,1.58682,1.59329,215546
2011-11-11 00:00,1.59331,1.60926,1.58953,1.60783,188224
2011-11-12 00:00,1.60783,1.60881,1.60526,1.6063,22879
2011-11-14 00:00,1.60873,1.60916,1.58889,1.58965,163389
2011-11-15 00:00,1.58964,1.59315,1.57992,1.58163,206267
2011-11-16 00:00,1.58161,1.58444,1.5738,1.57681,223591
2011-11-17 00:00,1.57681,1.58116,1.56905,1.57993,239840
2011-11-18 00:00,1.57993,1.58876,1.57373,1.57823,251121
2011-11-19 00:00,1.57823,1.58064,1.57723,1.58043,39029
2011-11-21 00:00,1.57857,1.57964,1.56122,1.5659,187171
2011-11-22 00:00,1.56593,1.56911,1.55821,1.56453,233791
2011-11-23 00:00,1.56451,1.56683,1.54968,1.55101,239217
2011-11-24 00:00,1.55106,1.55657,1.54846,1.5503,208976
2011-11-25 00:00,1.55028,1.55179,1.54229,1.54652,196942
2011-11-26 00:00,1.54649,1.54691,1.54295,1.5437,19544
2011-11-28 00:00,1.54875,1.55942,1.54589,1.55355,192466
2011-11-29 00:00,1.55359,1.56561,1.54689,1.56232,229338
2011-11-30 00:00,1.56231,1.57794,1.55257,1.57041,237664
2011-12-01 00:00,1.57039,1.57558,1.56364,1.56959,216341
2011-12-02 00:00,1.56959,1.57253,1.55763,1.55905,195449
2011-12-03 00:00,1.55907,1.56094,1.55821,1.55951,33175
2011-12-05 00:00,1.56249,1.57167,1.55855,1.56873,142595
2011-12-06 00:00,1.56873,1.56889,1.5561,1.5578,218286
2011-12-07 00:00,1.55776,1.57231,1.55691,1.56899,204752
2011-12-08 00:00,1.56899,1.57694,1.56099,1.56328,212342
2011-12-09 00:00,1.56328,1.57345,1.55845,1.56393,224354
2011-12-10 00:00,1.56393,1.56704,1.56316,1.56673,30737
2011-12-12 00:00,1.56531,1.56577,1.5537,1.55945,200087
2011-12-13 00:00,1.55946,1.56291,1.55097,1.55263,233143
2011-12-14 00:00,1.55265,1.55474,1.5409,1.54433,239067
2011-12-15 00:00,1.54433,1.55291,1.54332,1.54846,224810
2011-12-16 00:00,1.54845,1.55571,1.54837,1.55128,198351
2011-12-17 00:00,1.55128,1.55488,1.54831,1.55427,34891
2011-12-19 00:00,1.5542,1.55446,1.54645,1.55303,169458
2011-12-20 00:00,1.55298,1.57005,1.54925,1.56723,208920
2011-12-21 00:00,1.56723,1.57737,1.56476,1.56786,217626
2011-12-22 00:00,1.56785,1.5728,1.56489,1.5666,183290
2011-12-23 00:00,1.5666,1.57073,1.5608,1.56135,133776
2011-12-24 00:00,1.56135,1.56298,1.55792,1.55847,15595
2011-12-26 00:00,1.55928,1.56455,1.55809,1.56345,24933
2011-12-27 00:00,1.56345,1.5685,1.55951,1.56692,81366
2011-12-28 00:00,1.56688,1.56915,1.54605,1.54788,144315
2011-12-29 00:00,1.54788,1.54818,1.53617,1.53833,178176
2011-12-30 00:00,1.53836,1.55716,1.53749,1.55346,150442
2011-12-31 00:00,1.5535,1.55489,1.54916,1.55457,18724
2012-01-02 00:00,1.54957,1.55429,1.54671,1.54918,37272
2012-01-03 00:00,1.54917,1.56651,1.54805,1.56529,163450
2012-01-04 00:00,1.56529,1.56694,1.5579,1.56359,207211
2012-01-05 00:00,1.56359,1.56466,1.5467,1.54769,212052
2012-01-06 00:00,1.54769,1.55253,1.5375,1.5429,200027
2012-01-07 00:00,1.54291,1.54339,1.54112,1.54248,30059
2012-01-09 00:00,1.5423,1.54695,1.5395,1.54339,171760
2012-01-10 00:00,1.5434,1.55002,1.54189,1.54873,206083
2012-01-11 00:00,1.54873,1.54923,1.5309,1.53243,210422
2012-01-12 00:00,1.53241,1.53672,1.5279,1.53234,228329
2012-01-13 00:00,1.53233,1.54093,1.52336,1.52988,237160
2012-01-14 00:00,1.52983,1.5329,1.52781,1.53163,35116
2012-01-16 00:00,1.52775,1.53522,1.52749,1.53346,151818
2012-01-17 00:00,1.53346,1.54039,1.53093,1.53541,198675
2012-01-18 00:00,1.5354,1.54371,1.53209,1.54081,219748
2012-01-19 00:00,1.54079,1.54877,1.53962,1.54823,217207
2012-01-20 00:00,1.5483,1.55404,1.545,1.55389,208633
2012-01-21 00:00,1.55389,1.55765,1.5533,1.55738,29157
2012-01-23 00:00,1.55535,1.56019,1.55164,1.55803,173434
2012-01-24 00:00,1.55803,1.56138,1.55327,1.55928,215699
2012-01-25 00:00,1.55928,1.56277,1.55314,1.55684,206929
2012-01-26 00:00,1.55678,1.57344,1.55527,1.57048,239554
2012-01-27 00:00,1.57047,1.57291,1.5641,1.57153,206140
2012-01-28 00:00,1.5715,1.5739,1.57018,1.57257,36071
2012-01-30 00:00,1.57305,1.57335,1.56536,1.56875,177478
2012-01-31 00:00,1.56876,1.57961,1.5677,1.57518,232137
2012-02-01 00:00,1.57513,1.58826,1.57061,1.58517,243776
2012-02-02 00:00,1.58517,1.58588,1.57988,1.58122,219111
2012-02-03 00:00,1.58125,1.586,1.575,1.57773,206997
2012-02-04 00:00,1.57773,1.58308,1.57773,1.58115,30030
2012-02-06 00:00,1.58102,1.58327,1.57298,1.58292,157744
2012-02-07 00:00,1.58288,1.59034,1.57878,1.58891,189957
2012-02-08 00:00,1.58888,1.59281,1.57969,1.58182,172586
2012-02-09 00:00,1.58182,1.58849,1.57915,1.58369,190151
2012-02-10 00:00,1.58367,1.58489,1.57367,1.57468,165901
2012-02-11 00:00,1.57471,1.57661,1.57298,1.57533,22943
2012-02-13 00:00,1.57757,1.58268,1.57575,1.57783,135609
2012-02-14 00:00,1.57783,1.57839,1.566,1.56893,172699
2012-02-15 00:00,1.56893,1.57355,1.56442,1.57078,181226
2012-02-16 00:00,1.57078,1.57986,1.5655,1.57932,186864
2012-02-17 00:00,1.57933,1.58618,1.57818,1.58134,170614
2012-02-18 00:00,1.58134,1.58443,1.5812,1.58211,22531
2012-02-20 00:00,1.5845,1.58798,1.5821,1.58488,112658
2012-02-21 00:00,1.58488,1.58647,1.57723,1.57946,156339
2012-02-22 00:00,1.57945,1.58136,1.5648,1.56755,155853
2012-02-23 00:00,1.56758,1.57312,1.56498,1.56984,140243
2012-02-24 00:00,1.56984,1.58781,1.56933,1.58675,146455
2012-02-25 00:00,1.58677,1.58985,1.58613,1.5877,24202
2012-02-27 00:00,1.58829,1.59008,1.58306,1.58438,133726
2012-02-28 00:00,1.58437,1.59006,1.5799,1.58853,151095
2012-02-29 00:00,1.58853,1.59916,1.5871,1.59495,158775
2012-03-01 00:00,1.59494,1.59748,1.5896,1.59515,172158
2012-03-02 00:00,1.59515,1.59658,1.58357,1.58498,143580
2012-03-03 00:00,1.58498,1.58625,1.58229,1.58325,24123
2012-03-05 00:00,1.58349,1.58768,1.5785,1.58683,99427
2012-03-06 00:00,1.58683,1.58815,1.57115,1.57202,124867
2012-03-07 00:00,1.57202,1.57586,1.5696,1.57438,131615
2012-03-08 00:00,1.57437,1.58315,1.57235,1.58205,124673
2012-03-09 00:00,1.58194,1.58329,1.56635,1.56741,139444
2012-03-10 00:00,1.56743,1.56845,1.56619,1.5673,19799
2012-03-12 00:00,1.56626,1.56951,1.5602,1.56244,117101
2012-03-13 00:00,1.56243,1.57469,1.562,1.57254,131249
2012-03-14 00:00,1.57253,1.57434,1.56488,1.56988,152681
2012-03-15 00:00,1.56988,1.57238,1.56338,1.57173,137951
2012-03-16 00:00,1.57174,1.58607,1.56939,1.58321,133858
2012-03-17 00:00,1.58315,1.58442,1.58189,1.58442,13488
2012-03-19 00:00,1.5834,1.59039,1.58205,1.58984,102969
2012-03-20 00:00,1.58983,1.59138,1.58306,1.58658,121988
2012-03-21 00:00,1.58658,1.59228,1.5816,1.58508,153411
2012-03-22 00:00,1.58508,1.58918,1.57699,1.58123,149952
2012-03-23 00:00,1.58121,1.59088,1.57989,1.58724,144177
2012-03-24 00:00,1.58724,1.58774,1.58618,1.5867,12369
2012-03-26 00:00,1.58734,1.59566,1.58008,1.59417,120665
2012-03-27 00:00,1.59419,1.60006,1.5941,1.59646,132844
2012-03-28 00:00,1.59646,1.59684,1.5842,1.58657,143354
2012-03-29 00:00,1.58657,1.59338,1.58498,1.592,139605
2012-03-30 00:00,1.592,1.60367,1.59145,1.59911,136405
2012-03-31 00:00,1.5991,1.60169,1.59835,1.60105,16526
2012-04-02 00:00,1.60214,1.60622,1.59785,1.60178,113796
2012-04-03 00:00,1.60178,1.60459,1.5956,1.59676,126278
2012-04-04 00:00,1.59676,1.59725,1.58325,1.58781,155714
2012-04-05 00:00,1.5879,1.5908,1.5805,1.58253,124581
2012-04-06 00:00,1.58251,1.589,1.58187,1.58844,54396
2012-04-07 00:00,1.58852,1.58904,1.58663,1.58722,9499
2012-04-09 00:00,1.58856,1.59133,1.58351,1.59126,53295
2012-04-10 00:00,1.59126,1.59298,1.58084,1.58507,145740
2012-04-11 00:00,1.58522,1.59377,1.58493,1.59112,149032
2012-04-12 00:00,1.59109,1.59701,1.58972,1.59577,140724
2012-04-13 00:00,1.59574,1.59842,1.58403,1.58626,135369
2012-04-14 00:00,1.58624,1.58625,1.58423,1.58444,18119
2012-04-16 00:00,1.58461,1.58889,1.58187,1.58889,138628
2012-04-17 00:00,1.58887,1.597,1.58617,1.59317,154603
2012-04-18 00:00,1.59317,1.60418,1.58945,1.60188,152667
2012-04-19 00:00,1.60187,1.60771,1.60085,1.60527,154741
2012-04-20 00:00,1.60527,1.61427,1.60377,1.61228,145722
2012-04-21 00:00,1.6123,1.61496,1.61025,1.61188,18912
2012-04-23 00:00,1.61213,1.61326,1.6076,1.61187,124695
2012-04-24 00:00,1.61182,1.61633,1.6109,1.61308,137849
2012-04-25 00:00,1.61308,1.61697,1.60812,1.61459,157028
2012-04-26 00:00,1.61469,1.62062,1.61325,1.6185,160127
2012-04-27 00:00,1.61844,1.62575,1.61527,1.62558,161020
2012-04-28 00:00,1.62556,1.62793,1.62542,1.62632,15710
2012-04-30 00:00,1.62713,1.63008,1.6221,1.62335,123666
2012-05-01 00:00,1.62335,1.62467,1.61858,1.6218,113212
2012-05-02 00:00,1.6218,1.62385,1.61599,1.6195,144442
2012-05-03 00:00,1.6195,1.62149,1.61588,1.61826,131153
2012-05-04 00:00,1.61826,1.62021,1.61401,1.61494,129179
2012-05-05 00:00,1.61497,1.61615,1.6144,1.61459,14770
2012-05-07 00:00,1.61347,1.61964,1.61138,1.6191,117109
2012-05-08 00:00,1.6191,1.61975,1.6124,1.6155,149421
2012-05-09 00:00,1.61552,1.61686,1.6066,1.613,166870
2012-05-10 00:00,1.613,1.61818,1.60911,1.61594,172181
2012-05-11 00:00,1.6159,1.6163,1.6061,1.60845,166663
2012-05-12 00:00,1.6085,1.60875,1.60626,1.60656,16412
2012-05-14 00:00,1.60632,1.61226,1.60495,1.61067,131349
2012-05-15 00:00,1.61067,1.61137,1.601,1.60191,145151
2012-05-16 00:00,1.60193,1.60202,1.5888,1.59442,190378
2012-05-17 00:00,1.59442,1.59443,1.57886,1.5826,186938
2012-05-18 00:00,1.58266,1.58365,1.57319,1.5799,184569
2012-05-19 00:00,1.57991,1.58369,1.57894,1.58161,28162
2012-05-21 00:00,1.57966,1.58395,1.57788,1.58025,149523
2012-05-22 00:00,1.58028,1.58477,1.57617,1.57825,160543
2012-05-23 00:00,1.57825,1.57826,1.5676,1.56885,193998
2012-05-24 00:00,1.56883,1.57259,1.5638,1.56668,193231
2012-05-25 00:00,1.56668,1.56993,1.563,1.56439,170246
2012-05-26 00:00,1.56439,1.56647,1.56413,1.56639,16035
2012-05-28 00:00,1.5691,1.57162,1.5672,1.56766,95624
2012-05-29 00:00,1.56766,1.57162,1.56076,1.56284,136394
2012-05-30 00:00,1.56284,1.56462,1.5516,1.55224,177622
2012-05-31 00:00,1.55229,1.55257,1.53598,1.54153,195720
2012-06-01 00:00,1.54158,1.54358,1.52677,1.53552,204262
2012-06-02 00:00,1.53559,1.53861,1.53401,1.53603,32107
2012-06-04 00:00,1.5359,1.54151,1.5341,1.53668,118357
2012-06-05 00:00,1.53668,1.54077,1.53207,1.53556,156747
2012-06-06 00:00,1.53555,1.55149,1.53485,1.54781,177287
2012-06-07 00:00,1.54778,1.56,1.54299,1.55461,184085
2012-06-08 00:00,1.55461,1.55821,1.5403,1.54362,174410
2012-06-09 00:00,1.54364,1.54746,1.54318,1.5469,19926
2012-06-11 00:00,1.55061,1.55817,1.5493,1.54935,155609
2012-06-12 00:00,1.54937,1.55751,1.54538,1.55623,179768
2012-06-13 00:00,1.5562,1.55978,1.5535,1.55522,174509
2012-06-14 00:00,1.55521,1.55672,1.54724,1.55261,171842
